geom,intersection_lat,intersection_lon,year,st_asgeojson,biccol,pedcol,bickill,pedkill,ambiccol,pmbiccol,ampedcol,pmpedcol,ambickill,pmbickill,ampedkill,pmpedkill,street_names,bicinj,pedinj,ambicinj,pmbicinj,ampedinj,pmpedinj
POINT(-122.387143312 37.7412973665),37.7412973665,-122.387143312,2010,"{""type"":""Point"",""coordinates"":[-122.387143312,37.7412973665]}",1,0,0,0,0,1,0,0,0,0,0,0,"['FAIRFAX AVE', 'NEWHALL ST']",1,0,0,1,0,0
POINT(-122.387143312 37.7412973665),37.7412973665,-122.387143312,2017,"{""type"":""Point"",""coordinates"":[-122.387143312,37.7412973665]}",0,1,0,0,0,0,0,1,0,0,0,0,"['FAIRFAX AVE', 'NEWHALL ST']",0,1,0,0,0,1
POINT(-122.387166512 37.7318574705),37.7318574705,-122.387166512,2008,"{""type"":""Point"",""coordinates"":[-122.387166512,37.7318574705]}",1,1,0,0,0,1,0,1,0,0,0,0,"['KEITH ST', 'PALOU AVE']",1,1,0,1,0,1
POINT(-122.387166512 37.7318574705),37.7318574705,-122.387166512,2009,"{""type"":""Point"",""coordinates"":[-122.387166512,37.7318574705]}",0,1,0,0,0,0,1,0,0,0,0,0,"['KEITH ST', 'PALOU AVE']",0,1,0,0,1,0
POINT(-122.387166512 37.7318574705),37.7318574705,-122.387166512,2010,"{""type"":""Point"",""coordinates"":[-122.387166512,37.7318574705]}",1,0,0,0,1,0,0,0,0,0,0,0,"['KEITH ST', 'PALOU AVE']",1,0,1,0,0,0
POINT(-122.387166512 37.7318574705),37.7318574705,-122.387166512,2013,"{""type"":""Point"",""coordinates"":[-122.387166512,37.7318574705]}",0,1,0,0,0,0,1,0,0,0,0,0,"['KEITH ST', 'PALOU AVE']",0,1,0,0,1,0
POINT(-122.387166512 37.7318574705),37.7318574705,-122.387166512,2018,"{""type"":""Point"",""coordinates"":[-122.387166512,37.7318574705]}",0,1,0,0,0,0,1,0,0,0,0,0,"['KEITH ST', 'PALOU AVE']",0,1,0,0,1,0
POINT(-122.387174218 37.7461571277),37.7461571277,-122.387174218,2020,"{""type"":""Point"",""coordinates"":[-122.387174218,37.7461571277]}",0,1,0,0,0,0,0,1,0,0,0,0,"['03RD ST', 'ARTHUR AVE', 'CARGO WAY']",0,1,0,0,0,1
POINT(-122.387175616 37.7356616082),37.7356616082,-122.387175616,2012,"{""type"":""Point"",""coordinates"":[-122.387175616,37.7356616082]}",1,0,0,0,0,1,0,0,0,0,0,0,"['CASHMERE ST', 'LA SALLE AVE']",1,0,0,1,0,0
POINT(-122.387175616 37.7356616082),37.7356616082,-122.387175616,2019,"{""type"":""Point"",""coordinates"":[-122.387175616,37.7356616082]}",0,1,0,0,0,0,1,0,0,0,0,0,"['CASHMERE ST', 'LA SALLE AVE']",0,1,0,0,1,0
POINT(-122.387194548 37.7567776883),37.7567776883,-122.387194548,2014,"{""type"":""Point"",""coordinates"":[-122.387194548,37.7567776883]}",1,0,0,0,0,1,0,0,0,0,0,0,"['HUMBOLDT ST', 'ILLINOIS ST']",1,0,0,1,0,0
POINT(-122.387194548 37.7567776883),37.7567776883,-122.387194548,2017,"{""type"":""Point"",""coordinates"":[-122.387194548,37.7567776883]}",1,0,0,0,0,1,0,0,0,0,0,0,"['HUMBOLDT ST', 'ILLINOIS ST']",1,0,0,1,0,0
POINT(-122.387194548 37.7567776883),37.7567776883,-122.387194548,2018,"{""type"":""Point"",""coordinates"":[-122.387194548,37.7567776883]}",2,0,0,0,0,2,0,0,0,0,0,0,"['HUMBOLDT ST', 'ILLINOIS ST']",2,0,0,2,0,0
POINT(-122.387194548 37.7567776883),37.7567776883,-122.387194548,2022,"{""type"":""Point"",""coordinates"":[-122.387194548,37.7567776883]}",1,0,0,0,0,1,0,0,0,0,0,0,"['HUMBOLDT ST', 'ILLINOIS ST']",1,0,0,1,0,0
POINT(-122.387287396 37.7730695161),37.7730695161,-122.387287396,2017,"{""type"":""Point"",""coordinates"":[-122.387287396,37.7730695161]}",1,0,0,0,0,1,0,0,0,0,0,0,"['MISSION ROCK ST', 'TERRY A FRANCOIS BLVD']",1,0,0,1,0,0
POINT(-122.387287396 37.7730695161),37.7730695161,-122.387287396,2018,"{""type"":""Point"",""coordinates"":[-122.387287396,37.7730695161]}",2,1,0,0,1,1,0,1,0,0,0,0,"['MISSION ROCK ST', 'TERRY A FRANCOIS BLVD']",2,1,1,1,0,1
POINT(-122.387287396 37.7730695161),37.7730695161,-122.387287396,2019,"{""type"":""Point"",""coordinates"":[-122.387287396,37.7730695161]}",1,0,0,0,0,1,0,0,0,0,0,0,"['MISSION ROCK ST', 'TERRY A FRANCOIS BLVD']",1,0,0,1,0,0
POINT(-122.387312693 37.7579999539),37.7579999539,-122.387312693,2013,"{""type"":""Point"",""coordinates"":[-122.387312693,37.7579999539]}",1,0,0,0,1,0,0,0,0,0,0,0,"['22ND ST', 'ILLINOIS ST']",1,0,1,0,0,0
POINT(-122.387312693 37.7579999539),37.7579999539,-122.387312693,2017,"{""type"":""Point"",""coordinates"":[-122.387312693,37.7579999539]}",1,0,0,0,0,1,0,0,0,0,0,0,"['22ND ST', 'ILLINOIS ST']",1,0,0,1,0,0
POINT(-122.387312693 37.7579999539),37.7579999539,-122.387312693,2018,"{""type"":""Point"",""coordinates"":[-122.387312693,37.7579999539]}",1,0,0,0,0,1,0,0,0,0,0,0,"['22ND ST', 'ILLINOIS ST']",1,0,0,1,0,0
POINT(-122.38745631 37.7490047589),37.7490047589,-122.38745631,2007,"{""type"":""Point"",""coordinates"":[-122.38745631,37.7490047589]}",1,1,1,0,0,1,0,1,0,1,0,0,"['03RD ST', 'MARIN ST']",0,1,0,0,0,1
POINT(-122.38745631 37.7490047589),37.7490047589,-122.38745631,2010,"{""type"":""Point"",""coordinates"":[-122.38745631,37.7490047589]}",2,0,0,0,1,1,0,0,0,0,0,0,"['03RD ST', 'MARIN ST']",2,0,1,1,0,0
POINT(-122.38745631 37.7490047589),37.7490047589,-122.38745631,2011,"{""type"":""Point"",""coordinates"":[-122.38745631,37.7490047589]}",1,1,0,0,0,1,0,1,0,0,0,0,"['03RD ST', 'MARIN ST']",1,1,0,1,0,1
POINT(-122.387568783 37.7605502218),37.7605502218,-122.387568783,2017,"{""type"":""Point"",""coordinates"":[-122.387568783,37.7605502218]}",1,0,0,0,0,1,0,0,0,0,0,0,"['20TH ST', 'ILLINOIS ST']",1,0,0,1,0,0
POINT(-122.38758527 37.7502633778),37.7502633778,-122.38758527,2012,"{""type"":""Point"",""coordinates"":[-122.38758527,37.7502633778]}",0,1,0,0,0,0,1,0,0,0,0,0,"['03RD ST', 'CESAR CHAVEZ ST']",0,1,0,0,1,0
POINT(-122.38758527 37.7502633778),37.7502633778,-122.38758527,2015,"{""type"":""Point"",""coordinates"":[-122.38758527,37.7502633778]}",1,0,0,0,0,1,0,0,0,0,0,0,"['03RD ST', 'CESAR CHAVEZ ST']",1,0,0,1,0,0
POINT(-122.38758527 37.7502633778),37.7502633778,-122.38758527,2017,"{""type"":""Point"",""coordinates"":[-122.38758527,37.7502633778]}",1,0,0,0,0,1,0,0,0,0,0,0,"['03RD ST', 'CESAR CHAVEZ ST']",1,0,0,1,0,0
POINT(-122.38758527 37.7502633778),37.7502633778,-122.38758527,2018,"{""type"":""Point"",""coordinates"":[-122.38758527,37.7502633778]}",1,0,0,0,0,1,0,0,0,0,0,0,"['03RD ST', 'CESAR CHAVEZ ST']",1,0,0,1,0,0
POINT(-122.387629454 37.7435279276),37.7435279276,-122.387629454,2014,"{""type"":""Point"",""coordinates"":[-122.387629454,37.7435279276]}",0,1,0,0,0,0,0,1,0,0,0,0,"['03RD ST', 'DAVIDSON AVE']",0,1,0,0,0,1
POINT(-122.387661333 37.7187604984),37.7187604984,-122.387661333,2006,"{""type"":""Point"",""coordinates"":[-122.387661333,37.7187604984]}",0,1,0,0,0,0,1,0,0,0,0,0,"['FITZGERALD AVE', 'GRIFFITH ST']",0,1,0,0,1,0
POINT(-122.387690005 37.7618264792),37.7618264792,-122.387690005,2011,"{""type"":""Point"",""coordinates"":[-122.387690005,37.7618264792]}",1,0,0,0,0,1,0,0,0,0,0,0,"['19TH ST', 'ILLINOIS ST']",1,0,0,1,0,0
POINT(-122.387707532 37.7406717014),37.7406717014,-122.387707532,2015,"{""type"":""Point"",""coordinates"":[-122.387707532,37.7406717014]}",0,1,0,0,0,0,1,0,0,0,0,0,"['GALVEZ AVE', 'NEWHALL ST']",0,1,0,0,1,0
POINT(-122.38772939 37.7312317885),37.7312317885,-122.38772939,2006,"{""type"":""Point"",""coordinates"":[-122.38772939,37.7312317885]}",0,1,0,0,0,0,0,1,0,0,0,0,"['KEITH ST', 'QUESADA AVE']",0,1,0,0,0,1
POINT(-122.387734645 37.7707620421),37.7707620421,-122.387734645,2019,"{""type"":""Point"",""coordinates"":[-122.387734645,37.7707620421]}",0,1,0,0,0,0,0,1,0,0,0,0,"['BRIDGEVIEW WAY', 'MISSION BAY BLVD', 'VARA ST']",0,1,0,0,0,1
POINT(-122.387746247 37.7218132594),37.7218132594,-122.387746247,2021,"{""type"":""Point"",""coordinates"":[-122.387746247,37.7218132594]}",0,2,0,0,0,0,0,2,0,0,0,0,"['CARROLL AVE', 'HAWES ST']",0,2,0,0,0,2
POINT(-122.387756281 37.7528356119),37.7528356119,-122.387756281,2010,"{""type"":""Point"",""coordinates"":[-122.387756281,37.7528356119]}",1,0,0,0,0,1,0,0,0,0,0,0,"['03RD ST', '25TH ST']",1,0,0,1,0,0
POINT(-122.387756281 37.7528356119),37.7528356119,-122.387756281,2016,"{""type"":""Point"",""coordinates"":[-122.387756281,37.7528356119]}",0,1,0,0,0,0,1,0,0,0,0,0,"['03RD ST', '25TH ST']",0,1,0,0,1,0
POINT(-122.387756281 37.7528356119),37.7528356119,-122.387756281,2017,"{""type"":""Point"",""coordinates"":[-122.387756281,37.7528356119]}",0,1,0,0,0,0,1,0,0,0,0,0,"['03RD ST', '25TH ST']",0,1,0,0,1,0
POINT(-122.387756281 37.7528356119),37.7528356119,-122.387756281,2020,"{""type"":""Point"",""coordinates"":[-122.387756281,37.7528356119]}",1,0,0,0,0,1,0,0,0,0,0,0,"['03RD ST', '25TH ST']",1,0,0,1,0,0
POINT(-122.387756281 37.7528356119),37.7528356119,-122.387756281,2022,"{""type"":""Point"",""coordinates"":[-122.387756281,37.7528356119]}",1,0,0,0,1,0,0,0,0,0,0,0,"['03RD ST', '25TH ST']",1,0,1,0,0,0
POINT(-122.387794796 37.7631072172),37.7631072172,-122.387794796,2009,"{""type"":""Point"",""coordinates"":[-122.387794796,37.7631072172]}",1,0,0,0,0,1,0,0,0,0,0,0,"['18TH ST', 'ILLINOIS ST']",1,0,0,1,0,0
POINT(-122.38779489 37.7870972393),37.7870972393,-122.38779489,2006,"{""type"":""Point"",""coordinates"":[-122.38779489,37.7870972393]}",0,1,0,0,0,0,0,1,0,0,0,0,"['BRYANT ST', 'THE EMBARCADERO']",0,1,0,0,0,1
POINT(-122.38779489 37.7870972393),37.7870972393,-122.38779489,2014,"{""type"":""Point"",""coordinates"":[-122.38779489,37.7870972393]}",1,0,0,0,0,1,0,0,0,0,0,0,"['BRYANT ST', 'THE EMBARCADERO']",1,0,0,1,0,0
POINT(-122.38779489 37.7870972393),37.7870972393,-122.38779489,2016,"{""type"":""Point"",""coordinates"":[-122.38779489,37.7870972393]}",1,0,0,0,0,1,0,0,0,0,0,0,"['BRYANT ST', 'THE EMBARCADERO']",1,0,0,1,0,0
POINT(-122.38779489 37.7870972393),37.7870972393,-122.38779489,2018,"{""type"":""Point"",""coordinates"":[-122.38779489,37.7870972393]}",2,0,0,0,1,1,0,0,0,0,0,0,"['BRYANT ST', 'THE EMBARCADERO']",2,0,1,1,0,0
POINT(-122.38779489 37.7870972393),37.7870972393,-122.38779489,2019,"{""type"":""Point"",""coordinates"":[-122.38779489,37.7870972393]}",2,0,0,0,1,1,0,0,0,0,0,0,"['BRYANT ST', 'THE EMBARCADERO']",2,0,1,1,0,0
POINT(-122.38779489 37.7870972393),37.7870972393,-122.38779489,2020,"{""type"":""Point"",""coordinates"":[-122.38779489,37.7870972393]}",1,0,0,0,0,1,0,0,0,0,0,0,"['BRYANT ST', 'THE EMBARCADERO']",1,0,0,1,0,0
POINT(-122.387878641 37.7541121463),37.7541121463,-122.387878641,2022,"{""type"":""Point"",""coordinates"":[-122.387878641,37.7541121463]}",1,0,0,0,0,1,0,0,0,0,0,0,"['03RD ST', '24TH ST']",1,0,0,1,0,0
POINT(-122.387909634 37.734170464),37.734170464,-122.387909634,2014,"{""type"":""Point"",""coordinates"":[-122.387909634,37.734170464]}",0,1,0,0,0,0,0,1,0,0,0,0,"['LANE ST', 'NEWCOMB AVE']",0,1,0,0,0,1
POINT(-122.387916811 37.7643793716),37.7643793716,-122.387916811,2006,"{""type"":""Point"",""coordinates"":[-122.387916811,37.7643793716]}",1,0,0,0,0,1,0,0,0,0,0,0,"['ILLINOIS ST', 'MARIPOSA ST', 'TERRY A FRANCOIS BLVD']",1,0,0,1,0,0
POINT(-122.387916811 37.7643793716),37.7643793716,-122.387916811,2007,"{""type"":""Point"",""coordinates"":[-122.387916811,37.7643793716]}",1,0,0,0,1,0,0,0,0,0,0,0,"['ILLINOIS ST', 'MARIPOSA ST', 'TERRY A FRANCOIS BLVD']",1,0,1,0,0,0
POINT(-122.387916811 37.7643793716),37.7643793716,-122.387916811,2018,"{""type"":""Point"",""coordinates"":[-122.387916811,37.7643793716]}",1,0,0,0,1,0,0,0,0,0,0,0,"['ILLINOIS ST', 'MARIPOSA ST', 'TERRY A FRANCOIS BLVD']",1,0,1,0,0,0
POINT(-122.387926351 37.7427031546),37.7427031546,-122.387926351,2006,"{""type"":""Point"",""coordinates"":[-122.387926351,37.7427031546]}",0,1,0,0,0,0,1,0,0,0,0,0,"['03RD ST', 'EVANS AVE']",0,1,0,0,1,0
POINT(-122.387926351 37.7427031546),37.7427031546,-122.387926351,2008,"{""type"":""Point"",""coordinates"":[-122.387926351,37.7427031546]}",0,1,0,0,0,0,0,1,0,0,0,0,"['03RD ST', 'EVANS AVE']",0,1,0,0,0,1
POINT(-122.387926351 37.7427031546),37.7427031546,-122.387926351,2009,"{""type"":""Point"",""coordinates"":[-122.387926351,37.7427031546]}",0,1,0,0,0,0,1,0,0,0,0,0,"['03RD ST', 'EVANS AVE']",0,1,0,0,1,0
POINT(-122.387926351 37.7427031546),37.7427031546,-122.387926351,2011,"{""type"":""Point"",""coordinates"":[-122.387926351,37.7427031546]}",0,1,0,0,0,0,0,1,0,0,0,0,"['03RD ST', 'EVANS AVE']",0,1,0,0,0,1
POINT(-122.387926351 37.7427031546),37.7427031546,-122.387926351,2013,"{""type"":""Point"",""coordinates"":[-122.387926351,37.7427031546]}",1,2,0,1,1,0,1,1,0,0,1,0,"['03RD ST', 'EVANS AVE']",1,1,1,0,0,1
POINT(-122.387926351 37.7427031546),37.7427031546,-122.387926351,2015,"{""type"":""Point"",""coordinates"":[-122.387926351,37.7427031546]}",0,1,0,0,0,0,0,1,0,0,0,0,"['03RD ST', 'EVANS AVE']",0,1,0,0,0,1
POINT(-122.387926351 37.7427031546),37.7427031546,-122.387926351,2017,"{""type"":""Point"",""coordinates"":[-122.387926351,37.7427031546]}",0,2,0,0,0,0,0,2,0,0,0,0,"['03RD ST', 'EVANS AVE']",0,2,0,0,0,2
POINT(-122.387926351 37.7427031546),37.7427031546,-122.387926351,2019,"{""type"":""Point"",""coordinates"":[-122.387926351,37.7427031546]}",0,1,0,0,0,0,1,0,0,0,0,0,"['03RD ST', 'EVANS AVE']",0,1,0,0,1,0
POINT(-122.387926351 37.7427031546),37.7427031546,-122.387926351,2020,"{""type"":""Point"",""coordinates"":[-122.387926351,37.7427031546]}",0,1,0,0,0,0,1,0,0,0,0,0,"['03RD ST', 'EVANS AVE']",0,1,0,0,1,0
POINT(-122.387926351 37.7427031546),37.7427031546,-122.387926351,2021,"{""type"":""Point"",""coordinates"":[-122.387926351,37.7427031546]}",0,1,0,0,0,0,1,0,0,0,0,0,"['03RD ST', 'EVANS AVE']",0,1,0,0,1,0
POINT(-122.387930495 37.7247291101),37.7247291101,-122.387930495,2020,"{""type"":""Point"",""coordinates"":[-122.387930495,37.7247291101]}",0,1,0,0,0,0,0,1,0,0,0,0,"['INGALLS ST', 'YOSEMITE AVE']",0,1,0,0,0,1
POINT(-122.388001121 37.7553898852),37.7553898852,-122.388001121,2011,"{""type"":""Point"",""coordinates"":[-122.388001121,37.7553898852]}",0,1,0,0,0,0,1,0,0,0,0,0,"['03RD ST', '23RD ST']",0,1,0,0,1,0
POINT(-122.388001121 37.7553898852),37.7553898852,-122.388001121,2014,"{""type"":""Point"",""coordinates"":[-122.388001121,37.7553898852]}",0,1,0,0,0,0,1,0,0,0,0,0,"['03RD ST', '23RD ST']",0,1,0,0,1,0
POINT(-122.388001121 37.7553898852),37.7553898852,-122.388001121,2015,"{""type"":""Point"",""coordinates"":[-122.388001121,37.7553898852]}",1,0,0,0,0,1,0,0,0,0,0,0,"['03RD ST', '23RD ST']",1,0,0,1,0,0
POINT(-122.388001121 37.7553898852),37.7553898852,-122.388001121,2018,"{""type"":""Point"",""coordinates"":[-122.388001121,37.7553898852]}",0,1,0,0,0,0,0,1,0,0,0,0,"['03RD ST', '23RD ST']",0,1,0,0,0,1
POINT(-122.388023344 37.7847736142),37.7847736142,-122.388023344,2012,"{""type"":""Point"",""coordinates"":[-122.388023344,37.7847736142]}",0,1,0,0,0,0,0,1,0,0,0,0,"['BRANNAN ST', 'THE EMBARCADERO']",0,1,0,0,0,1
POINT(-122.388023344 37.7847736142),37.7847736142,-122.388023344,2016,"{""type"":""Point"",""coordinates"":[-122.388023344,37.7847736142]}",0,1,0,0,0,0,1,0,0,0,0,0,"['BRANNAN ST', 'THE EMBARCADERO']",0,1,0,0,1,0
POINT(-122.388023344 37.7847736142),37.7847736142,-122.388023344,2017,"{""type"":""Point"",""coordinates"":[-122.388023344,37.7847736142]}",1,0,0,0,1,0,0,0,0,0,0,0,"['BRANNAN ST', 'THE EMBARCADERO']",1,0,1,0,0,0
POINT(-122.388023344 37.7847736142),37.7847736142,-122.388023344,2021,"{""type"":""Point"",""coordinates"":[-122.388023344,37.7847736142]}",1,0,0,0,0,1,0,0,0,0,0,0,"['BRANNAN ST', 'THE EMBARCADERO']",1,0,0,1,0,0
POINT(-122.388136868 37.7182356427),37.7182356427,-122.388136868,2011,"{""type"":""Point"",""coordinates"":[-122.388136868,37.7182356427]}",0,1,0,0,0,0,0,1,0,0,0,0,"['GILMAN AVE', 'GRIFFITH ST']",0,1,0,0,0,1
POINT(-122.388200344 37.7418890631),37.7418890631,-122.388200344,2016,"{""type"":""Point"",""coordinates"":[-122.388200344,37.7418890631]}",0,1,0,0,0,0,0,1,0,0,0,0,"['03RD ST', 'FAIRFAX AVE']",0,1,0,0,0,1
POINT(-122.388200344 37.7418890631),37.7418890631,-122.388200344,2022,"{""type"":""Point"",""coordinates"":[-122.388200344,37.7418890631]}",2,0,0,0,1,1,0,0,0,0,0,0,"['03RD ST', 'FAIRFAX AVE']",2,0,1,1,0,0
POINT(-122.388243741 37.7477214416),37.7477214416,-122.388243741,2014,"{""type"":""Point"",""coordinates"":[-122.388243741,37.7477214416]}",0,1,0,1,0,0,0,1,0,0,0,1,"['TENNESSEE ST', 'TULARE ST']",0,0,0,0,0,0
POINT(-122.388292258 37.7306061038),37.7306061038,-122.388292258,2019,"{""type"":""Point"",""coordinates"":[-122.388292258,37.7306061038]}",0,1,0,0,0,0,0,1,0,0,0,0,"['KEITH ST', 'REVERE AVE']",0,1,0,0,0,1
POINT(-122.388306068 37.7817982355),37.7817982355,-122.388306068,2016,"{""type"":""Point"",""coordinates"":[-122.388306068,37.7817982355]}",3,0,0,0,0,3,0,0,0,0,0,0,"['KING ST', 'THE EMBARCADERO', 'TOWNSEND ST']",3,0,0,3,0,0
POINT(-122.388306068 37.7817982355),37.7817982355,-122.388306068,2017,"{""type"":""Point"",""coordinates"":[-122.388306068,37.7817982355]}",1,1,0,0,0,1,0,1,0,0,0,0,"['KING ST', 'THE EMBARCADERO', 'TOWNSEND ST']",1,1,0,1,0,1
POINT(-122.388306068 37.7817982355),37.7817982355,-122.388306068,2018,"{""type"":""Point"",""coordinates"":[-122.388306068,37.7817982355]}",2,0,0,0,0,2,0,0,0,0,0,0,"['KING ST', 'THE EMBARCADERO', 'TOWNSEND ST']",2,0,0,2,0,0
POINT(-122.388306068 37.7817982355),37.7817982355,-122.388306068,2020,"{""type"":""Point"",""coordinates"":[-122.388306068,37.7817982355]}",0,1,0,0,0,0,0,1,0,0,0,0,"['KING ST', 'THE EMBARCADERO', 'TOWNSEND ST']",0,1,0,0,0,1
POINT(-122.388306068 37.7817982355),37.7817982355,-122.388306068,2021,"{""type"":""Point"",""coordinates"":[-122.388306068,37.7817982355]}",1,0,0,0,0,1,0,0,0,0,0,0,"['KING ST', 'THE EMBARCADERO', 'TOWNSEND ST']",1,0,0,1,0,0
POINT(-122.388306068 37.7817982355),37.7817982355,-122.388306068,2022,"{""type"":""Point"",""coordinates"":[-122.388306068,37.7817982355]}",1,1,0,0,0,1,0,1,0,0,0,0,"['KING ST', 'THE EMBARCADERO', 'TOWNSEND ST']",1,1,0,1,0,1
POINT(-122.388315531 37.7579397052),37.7579397052,-122.388315531,2018,"{""type"":""Point"",""coordinates"":[-122.388315531,37.7579397052]}",1,0,0,0,0,1,0,0,0,0,0,0,"['03RD ST', '22ND ST']",1,0,0,1,0,0
POINT(-122.38845503 37.7429806173),37.7429806173,-122.38845503,2012,"{""type"":""Point"",""coordinates"":[-122.38845503,37.7429806173]}",0,1,0,0,0,0,0,1,0,0,0,0,"['EVANS AVE', 'PHELPS ST']",0,1,0,0,0,1
POINT(-122.38845503 37.7429806173),37.7429806173,-122.38845503,2017,"{""type"":""Point"",""coordinates"":[-122.38845503,37.7429806173]}",1,0,0,0,1,0,0,0,0,0,0,0,"['EVANS AVE', 'PHELPS ST']",1,0,1,0,0,0
POINT(-122.38845503 37.7429806173),37.7429806173,-122.38845503,2018,"{""type"":""Point"",""coordinates"":[-122.38845503,37.7429806173]}",0,1,0,0,0,0,0,1,0,0,0,0,"['EVANS AVE', 'PHELPS ST']",0,1,0,0,0,1
POINT(-122.38845503 37.7429806173),37.7429806173,-122.38845503,2020,"{""type"":""Point"",""coordinates"":[-122.38845503,37.7429806173]}",0,1,0,0,0,0,0,1,0,0,0,0,"['EVANS AVE', 'PHELPS ST']",0,1,0,0,0,1
POINT(-122.388475894 37.7411076319),37.7411076319,-122.388475894,2006,"{""type"":""Point"",""coordinates"":[-122.388475894,37.7411076319]}",0,2,0,0,0,0,0,2,0,0,0,0,"['03RD ST', 'GALVEZ AVE']",0,2,0,0,0,2
POINT(-122.388481187 37.7895719188),37.7895719188,-122.388481187,2012,"{""type"":""Point"",""coordinates"":[-122.388481187,37.7895719188]}",1,0,0,0,1,0,0,0,0,0,0,0,"['HARRISON ST', 'THE EMBARCADERO']",1,0,1,0,0,0
POINT(-122.388481187 37.7895719188),37.7895719188,-122.388481187,2014,"{""type"":""Point"",""coordinates"":[-122.388481187,37.7895719188]}",1,0,0,0,0,1,0,0,0,0,0,0,"['HARRISON ST', 'THE EMBARCADERO']",1,0,0,1,0,0
POINT(-122.388481187 37.7895719188),37.7895719188,-122.388481187,2015,"{""type"":""Point"",""coordinates"":[-122.388481187,37.7895719188]}",1,1,0,0,0,1,0,1,0,0,0,0,"['HARRISON ST', 'THE EMBARCADERO']",1,1,0,1,0,1
POINT(-122.388481187 37.7895719188),37.7895719188,-122.388481187,2016,"{""type"":""Point"",""coordinates"":[-122.388481187,37.7895719188]}",1,1,0,0,0,1,0,1,0,0,0,0,"['HARRISON ST', 'THE EMBARCADERO']",1,1,0,1,0,1
POINT(-122.388481187 37.7895719188),37.7895719188,-122.388481187,2017,"{""type"":""Point"",""coordinates"":[-122.388481187,37.7895719188]}",1,1,0,0,0,1,0,1,0,0,0,0,"['HARRISON ST', 'THE EMBARCADERO']",1,1,0,1,0,1
POINT(-122.388481187 37.7895719188),37.7895719188,-122.388481187,2018,"{""type"":""Point"",""coordinates"":[-122.388481187,37.7895719188]}",1,0,0,0,0,1,0,0,0,0,0,0,"['HARRISON ST', 'THE EMBARCADERO']",1,0,0,1,0,0
POINT(-122.388481187 37.7895719188),37.7895719188,-122.388481187,2019,"{""type"":""Point"",""coordinates"":[-122.388481187,37.7895719188]}",2,2,0,0,2,0,0,2,0,0,0,0,"['HARRISON ST', 'THE EMBARCADERO']",2,2,2,0,0,2
POINT(-122.388481187 37.7895719188),37.7895719188,-122.388481187,2022,"{""type"":""Point"",""coordinates"":[-122.388481187,37.7895719188]}",1,0,0,0,0,1,0,0,0,0,0,0,"['HARRISON ST', 'THE EMBARCADERO']",1,0,0,1,0,0
POINT(-122.388481996 37.7335339601),37.7335339601,-122.388481996,2009,"{""type"":""Point"",""coordinates"":[-122.388481996,37.7335339601]}",0,1,0,0,0,0,0,1,0,0,0,0,"['LANE ST', 'OAKDALE AVE']",0,1,0,0,0,1
POINT(-122.388481996 37.7335339601),37.7335339601,-122.388481996,2011,"{""type"":""Point"",""coordinates"":[-122.388481996,37.7335339601]}",0,1,0,0,0,0,0,1,0,0,0,0,"['LANE ST', 'OAKDALE AVE']",0,1,0,0,0,1
POINT(-122.388481996 37.7335339601),37.7335339601,-122.388481996,2014,"{""type"":""Point"",""coordinates"":[-122.388481996,37.7335339601]}",0,1,0,0,0,0,1,0,0,0,0,0,"['LANE ST', 'OAKDALE AVE']",0,1,0,0,1,0
POINT(-122.38850773 37.750205975),37.750205975,-122.38850773,2010,"{""type"":""Point"",""coordinates"":[-122.38850773,37.750205975]}",1,0,0,0,0,1,0,0,0,0,0,0,"['CESAR CHAVEZ ST', 'TENNESSEE ST']",1,0,0,1,0,0
POINT(-122.38850773 37.750205975),37.750205975,-122.38850773,2015,"{""type"":""Point"",""coordinates"":[-122.38850773,37.750205975]}",2,0,0,0,2,0,0,0,0,0,0,0,"['CESAR CHAVEZ ST', 'TENNESSEE ST']",2,0,2,0,0,0
POINT(-122.38850773 37.750205975),37.750205975,-122.38850773,2018,"{""type"":""Point"",""coordinates"":[-122.38850773,37.750205975]}",1,0,0,0,0,1,0,0,0,0,0,0,"['CESAR CHAVEZ ST', 'TENNESSEE ST']",1,0,0,1,0,0
POINT(-122.388556399 37.7604910085),37.7604910085,-122.388556399,2008,"{""type"":""Point"",""coordinates"":[-122.388556399,37.7604910085]}",1,1,0,0,1,0,0,1,0,0,0,0,"['03RD ST', '20TH ST']",1,1,1,0,0,1
POINT(-122.388556399 37.7604910085),37.7604910085,-122.388556399,2012,"{""type"":""Point"",""coordinates"":[-122.388556399,37.7604910085]}",0,1,0,0,0,0,0,1,0,0,0,0,"['03RD ST', '20TH ST']",0,1,0,0,0,1
POINT(-122.388556399 37.7604910085),37.7604910085,-122.388556399,2015,"{""type"":""Point"",""coordinates"":[-122.388556399,37.7604910085]}",0,2,0,0,0,0,0,2,0,0,0,0,"['03RD ST', '20TH ST']",0,2,0,0,0,2
POINT(-122.388556399 37.7604910085),37.7604910085,-122.388556399,2016,"{""type"":""Point"",""coordinates"":[-122.388556399,37.7604910085]}",0,2,0,0,0,0,0,2,0,0,0,0,"['03RD ST', '20TH ST']",0,2,0,0,0,2
POINT(-122.388556399 37.7604910085),37.7604910085,-122.388556399,2018,"{""type"":""Point"",""coordinates"":[-122.388556399,37.7604910085]}",0,1,0,0,0,0,1,0,0,0,0,0,"['03RD ST', '20TH ST']",0,1,0,0,1,0
